0,32767,32767,32767,32767,
1,32686,32747,32767,32707,
2,32551,32711,32767,32606,
3,32498,32697,32767,32568,
4,32507,32723,32767,32550,
5,32472,32713,32767,32526,
6,32420,32698,32767,32489,
7,32399,32694,32767,32471,
8,32442,32688,32767,32520,
9,32434,32689,32767,32512,
10,32388,32673,32767,32481,
11,32384,32676,32767,32474,
12,32457,32724,32767,32500,
13,32456,32728,32767,32495,
14,32440,32724,32767,32483,
15,32439,32727,32767,32479,
16,32636,32678,32767,32725,
17,32651,32689,32767,32729,
18,32551,32654,32767,32663,
19,32563,32663,32767,32667,
20,32593,32692,32767,32668,
21,32607,32703,32767,32671,
22,32560,32685,32767,32642,
23,32571,32694,32767,32644,
24,32636,32701,32767,32702,
25,32649,32710,32767,32706,
26,32598,32689,32767,32676,
27,32618,32702,32767,32682,
28,32678,32738,32767,32708,
29,32691,32747,32767,32711,
30,32661,32734,32767,32695,
31,32676,32740,32767,32703#
