 478.365, 478.530, 477.869, 478.562,-281.007,-280.659,-280.412,-280.758
 470.384, 479.075, 478.717, 478.720,-277.423,-280.823,-280.249,-280.243
 460.086, 477.141, 476.110, 477.909,-268.473,-279.221,-279.362,-279.664
 454.583, 476.359, 475.893, 475.874,-266.729,-277.561,-277.348,-278.306
 451.067, 475.578, 474.653, 475.012,-265.672,-277.050,-276.633,-278.083
 447.151, 475.725, 475.047, 474.501,-264.931,-276.406,-278.384,-277.661
 445.631, 474.677, 472.849, 474.813,-263.732,-277.722,-277.316,-278.770
 441.782, 474.315, 473.532, 473.179,-261.054,-275.409,-275.416,-276.902
 457.033, 473.933, 473.676, 474.415,-254.212,-275.660,-274.676,-276.119
 455.212, 474.100, 473.385, 472.455,-253.141,-273.526,-272.277,-273.737
 452.864, 473.543, 473.189, 473.567,-248.743,-271.659,-271.535,-271.435
 451.002, 474.528, 474.038, 472.509,-250.673,-272.593,-272.665,-272.851
 452.805, 474.233, 474.156, 473.973,-252.403,-272.919,-273.303,-273.528
 452.013, 473.846, 473.485, 471.954,-253.457,-273.011,-273.020,-274.308
 452.586, 475.268, 474.990, 474.504,-251.567,-273.527,-274.425,-273.986
 452.892, 475.215, 474.030, 473.752,-252.766,-274.165,-275.061,-274.077
 456.097, 475.922, 474.933, 473.814,-276.158,-274.088,-274.757,-275.035
 455.177, 475.172, 474.660, 472.489,-274.980,-273.954,-274.742,-274.242
 449.281, 474.591, 473.198, 471.532,-273.035,-273.217,-274.654,-274.857
 450.616, 475.051, 473.637, 472.476,-274.645,-273.887,-274.938,-275.154
 447.531, 475.635, 475.349, 472.245,-276.266,-273.925,-274.939,-275.803
 448.035, 475.448, 473.599, 471.826,-275.392,-273.178,-273.842,-276.345
 445.408, 475.469, 473.666, 471.516,-272.606,-272.822,-274.405,-274.833
 445.698, 474.798, 472.272, 469.357,-272.436,-271.968,-273.326,-273.844
 462.160, 474.752, 471.884, 471.426,-266.193,-272.270,-274.550,-274.769
 463.636, 475.039, 473.628, 471.772,-267.250,-273.289,-276.622,-276.425
 462.717, 475.954, 474.259, 472.774,-266.945,-274.176,-278.424,-277.019
 464.600, 477.591, 473.823, 473.938,-267.150,-274.989,-276.350,-276.857
 464.035, 477.363, 473.440, 472.456,-269.238,-274.596,-277.455,-278.196
 463.400, 477.741, 473.542, 473.829,-268.194,-273.568,-278.625,-277.912
 463.544, 477.718, 473.990, 472.282,-266.688,-273.599,-276.907,-274.644
 464.210, 477.531, 475.442, 474.876,-266.442,-273.486,-277.568,-277.637
