0,32764,32762,32766,32767,
1,32713,32767,32685,32712,
2,32675,32735,32767,32723,
3,32697,32767,32684,32726,
4,32679,32758,32767,32744,
5,32663,32767,32696,32745,
6,32675,32754,32767,32746,
7,32591,32767,32711,32698,
8,32620,32620,32767,32615,
9,32690,32717,32767,32677,
10,32661,32643,32767,32653,
11,32767,32735,32766,32753,
12,32637,32639,32767,32640,
13,32767,32741,32755,32746,
14,32662,32652,32767,32655,
15,32767,32732,32751,32752,
16,32767,32578,32731,32611,
17,32767,32578,32674,32605,
18,32767,32502,32610,32622,
19,32767,32520,32570,32619,
20,32767,32543,32651,32653,
21,32767,32522,32548,32624,
22,32767,32464,32533,32635,
23,32767,32489,32505,32634,
24,32767,32364,32638,32543,
25,32767,32383,32602,32542,
26,32767,32349,32616,32559,
27,32767,32327,32523,32539,
28,32767,32335,32584,32543,
29,32767,32339,32529,32546,
30,32767,32301,32547,32546,
31,32767,32302,32495,32550#
