0,32760,32767,32762,32753,
1,32766,32755,32767,32710,
2,32712,32707,32767,32648,
3,32606,32759,32767,32470,
4,32671,32701,32767,32581,
5,32623,32711,32767,32504,
6,32656,32684,32767,32552,
7,32615,32707,32767,32479,
8,32579,32700,32767,32520,
9,32547,32717,32767,32469,
10,32643,32638,32767,32631,
11,32513,32720,32767,32440,
12,32538,32734,32767,32488,
13,32545,32757,32767,32478,
14,32518,32745,32767,32477,
15,32500,32764,32767,32448,
16,32461,32767,32583,32507,
17,32433,32767,32568,32481,
18,32377,32767,32590,32450,
19,32321,32767,32561,32388,
20,32331,32767,32562,32426,
21,32282,32767,32548,32378,
22,32277,32767,32556,32387,
23,32247,32767,32551,32375,
24,32066,32767,32475,32217,
25,32190,32767,32518,32386,
26,32020,32767,32469,32188,
27,32131,32767,32515,32351,
28,32105,32767,32490,32347,
29,31977,32767,32434,32189,
30,32059,32767,32471,32307,
31,32060,32767,32479,32339#
