0,32767,32767,32767,32767,
1,32747,32675,32697,32767,
2,32699,32513,32578,32767,
3,32679,32466,32553,32767,
4,32684,32399,32482,32767,
5,32669,32375,32472,32767,
6,32654,32303,32417,32767,
7,32642,32284,32408,32767,
8,32767,32405,32309,32670,
9,32767,32403,32322,32685,
10,32767,32351,32297,32714,
11,32767,32342,32325,32750,
12,32767,32309,32269,32724,
13,32767,32304,32273,32737,
14,32767,32267,32260,32761,
15,32745,32255,32278,32767,
16,32684,32471,32552,32767,
17,32666,32455,32554,32767,
18,32592,32310,32483,32767,
19,32577,32308,32497,32767,
20,32578,32287,32473,32767,
21,32561,32269,32473,32767,
22,32522,32187,32431,32767,
23,32499,32176,32443,32767,
24,32720,32412,32457,32767,
25,32706,32393,32455,32767,
26,32664,32303,32405,32767,
27,32632,32276,32410,32767,
28,32645,32277,32398,32767,
29,32625,32262,32403,32767,
30,32587,32185,32364,32767,
31,32572,32169,32363,32767#
