  56.709,  10.911,  11.411,  11.956,  36.717,  11.516,  13.775,  14.593,SR:C01-BI{BPM:1}
  91.606,  13.191,  12.470,  24.656,  63.050,  15.159,  22.676,  31.896,SR:C01-BI{BPM:2}
  60.829,  24.408,  32.560,  31.598, 112.791,   8.786,  15.639,  16.118,SR:C01-BI{BPM:3}
  86.138,  18.803,  17.734,  19.333, 155.629,  11.108,  11.731,  11.388,SR:C01-BI{BPM:4}
  28.283,   7.406,  10.307,   8.229, 144.878,  12.817,  18.650,  17.183,SR:C01-BI{BPM:5}
  84.731,  12.176,  19.671,  15.096,  45.968,   8.017,  12.955,  14.073,SR:C01-BI{BPM:6}
  78.926,  15.590,  17.558,  15.252, 158.215,   9.078,  16.371,  21.277,SR:C02-BI{BPM:1}
 156.834,  10.333,   9.812,  15.157, 146.753,  14.261,  22.412,  31.872,SR:C02-BI{BPM:2}
 122.632,  21.489,  31.491,  33.028, 102.389,   9.732,  12.617,  17.165,SR:C02-BI{BPM:3}
 137.903,  15.493,  23.849,  25.813, 258.219,  10.663,  11.544,  12.516,SR:C02-BI{BPM:4}
 244.262,   6.705,  13.443,  10.656, 163.614,  12.582,  19.911,  22.076,SR:C02-BI{BPM:5}
 120.115,   6.498,  14.461,  10.015,  18.749,   8.386,  14.325,  16.789,SR:C02-BI{BPM:6}
 133.371,  14.275,  16.918,  14.388,  83.915,   5.707,   7.995,   7.225,SR:C02-BI{BPM:7}
  63.070,  14.623,  15.062,  19.066,  30.695,   4.880,   5.344,   6.795,SR:C02-BI{BPM:8}
  51.801,  10.581,  13.477,  14.583,  26.970,  10.298,  10.364,   9.763,SR:C03-BI{BPM:1}
  61.789,  11.771,  14.088,  24.227,  26.170,  14.180,  16.691,  16.601,SR:C03-BI{BPM:2}
 128.312,  30.715,  28.126,  28.569, 178.058,   7.027,   9.051,   7.840,SR:C03-BI{BPM:3}
 205.948,  20.503,  24.291,  26.597,  32.624,   8.751,  13.846,  16.334,SR:C03-BI{BPM:4}
  57.938,  12.105,  11.632,  16.767, 185.810,   9.782,  14.509,  10.393,SR:C03-BI{BPM:5}
  90.629,  18.299,  22.961,  19.122, 202.347,   5.438,   8.261,  17.556,SR:C03-BI{BPM:6}
 253.143,   5.676,  15.012,   9.825, 136.127,   4.814,   8.543,  10.928,SR:C03-BI{BPM:7}
 454.820,   9.737,  12.609,  11.995,  61.167,   7.300,   7.985,   8.059,SR:C03-BI{BPM:8}
  68.863,  19.759,  18.803,  28.618, 166.435,  10.636,  10.309,  20.438,SR:C04-BI{BPM:1}
 213.824,  11.845,  14.323,  16.076, 197.871,  15.548,  18.909,  27.270,SR:C04-BI{BPM:2}
  79.265,  28.314,  32.114,  59.959, 212.091,   8.094,  13.737,  13.511,SR:C04-BI{BPM:3}
  68.199,  18.900,  23.589,  27.303, 356.975,   9.336,  10.998,  13.051,SR:C04-BI{BPM:4}
  57.236,  10.988,  14.995,  20.493, 124.002,  10.163,  14.259,  14.414,SR:C04-BI{BPM:5}
 251.888,  11.768,  16.098,  27.609, 135.562,   6.270,  10.179,  14.401,SR:C04-BI{BPM:6}
 156.560,  19.996,  18.702,  26.398,  69.722,   5.129,   7.241,   9.003,SR:C04-BI{BPM:7}
 185.500,  20.738,  23.857,  24.483, 109.010,   6.129,  11.716,   7.787,SR:C04-BI{BPM:8}
  93.094,  18.693,  20.877,  31.512,  36.244,   7.971,   6.296,  15.432,SR:C04-BI{BPM:9}
  93.845,  18.603,  21.630,  25.818,  56.119,  10.467,   9.515,  12.237,SR:C04-BI{BPM:10}
 110.251,   8.262,  10.176,   8.047, 140.714,   8.099,  14.248,  14.887,SR:C05-BI{BPM:1}
  66.796,   8.312,  15.209,  13.449,  81.924,  10.561,  14.154,  14.132,SR:C05-BI{BPM:2}
 112.413,  11.787,  17.790,  16.544, 134.112,   5.599,  10.728,   6.278,SR:C05-BI{BPM:3}
  44.776,   7.387,  13.589,  11.282, 206.094,   6.975,  10.370,   9.317,SR:C05-BI{BPM:4}
 124.093,   7.938,  11.063,  10.661, 132.752,   9.180,  14.853,  16.119,SR:C05-BI{BPM:5}
  63.290,  11.172,  14.448,  15.709, 149.547,   6.219,  14.300,  15.283,SR:C05-BI{BPM:6}
  95.126,   9.582,  15.024,  15.508,  63.491,   5.224,  10.548,  11.532,SR:C05-BI{BPM:7}
 217.800,   5.501,   8.250,   6.060, 133.092,   1.580,   8.551,  17.124,SR:C05-BI{BPM:8}
 121.601,   6.628,   7.641,  13.169, 101.253,   7.952,   8.847,  10.620,SR:C05-BI{BPM:9}
 188.893,   9.739,  14.125,  18.961, 279.977,   8.401,  10.027,  12.021,SR:C06-BI{BPM:1}
 107.478,   7.100,   8.965,  13.476, 136.924,  12.396,  19.370,  15.296,SR:C06-BI{BPM:2}
  77.971,  12.716,  21.411,  20.617,  60.254,   6.286,   9.054,   8.915,SR:C06-BI{BPM:3}
  46.688,   8.442,  12.508,  11.103,  75.464,   7.157,  11.129,  11.749,SR:C06-BI{BPM:4}
  52.364,  10.389,  13.472,  14.705, 166.120,   8.202,  13.651,  10.800,SR:C06-BI{BPM:5}
 180.808,   7.942,  12.928,  12.499, 104.700,   6.497,  12.986,   9.352,SR:C06-BI{BPM:6}
 135.938,  12.240,  12.817,  16.991,  50.423,   8.856,  11.635,  20.234,SR:C07-BI{BPM:1}
  60.339,  12.885,  16.452,  14.924, 194.348,   8.368,  11.890,  14.621,SR:C07-BI{BPM:2}
  51.777,  16.460,  19.508,  28.798,  82.794,   5.167,   7.679,  11.801,SR:C07-BI{BPM:3}
 116.470,  11.343,  15.976,  20.377,  36.971,   7.960,  15.530,  14.735,SR:C07-BI{BPM:4}
  31.901,  11.167,  14.239,  17.446,  58.395,  12.182,  15.342,  15.751,SR:C07-BI{BPM:5}
  35.414,  17.967,  20.582,  26.145,  47.502,   6.969,   8.297,   9.739,SR:C07-BI{BPM:6}
  90.123,   5.357,   9.941,  12.329,   5.554,   4.556,   5.302,   4.698,SR:C07-BI{BPM:7}
  53.222,   3.661,   4.742,   4.066,  12.807,   3.565,   3.580,   4.020,SR:C07-BI{BPM:8}
  29.728,   4.134,   6.696,   6.372,  45.880,   3.542,   3.564,   2.967,SR:C07-BI{BPM:9}
  13.928,  11.088,  10.854,   9.356,  52.553,   4.833,   5.925,   3.919,SR:C07-BI{BPM:10}
 183.811,  21.609,  20.168,  29.498, 148.642,   7.675,  12.880,  10.375,SR:C08-BI{BPM:1}
 144.468,  12.287,  13.220,  19.113,  93.218,   9.748,  14.765,  10.725,SR:C08-BI{BPM:2}
 116.969,  16.524,  19.068,  31.882, 203.735,   5.059,   9.760,  13.490,SR:C08-BI{BPM:3}
  34.400,   9.616,  12.481,  27.040, 122.669,   7.845,  15.170,  13.668,SR:C08-BI{BPM:4}
 108.590,  11.850,  13.335,  20.642,  84.166,  10.902,  11.629,  12.941,SR:C08-BI{BPM:5}
 136.183,  11.109,  16.236,  10.338,  78.781,   9.669,   9.703,  28.057,SR:C08-BI{BPM:6}
  34.972,  18.212,  20.277,  21.821,  10.608,   7.015,   7.866,   7.693,SR:C08-BI{BPM:7}
  48.029,  22.560,  24.651,  31.171,  29.279,   7.375,   7.902,   8.584,SR:C08-BI{BPM:8}
  71.473,   6.722,  10.237,  12.635, 128.881,   6.297,  13.411,  18.528,SR:C09-BI{BPM:1}
  56.143,   8.215,  15.882,  13.049,  51.154,   9.343,  17.364,  15.644,SR:C09-BI{BPM:2}
 119.202,  17.009,  26.322,  14.643, 196.972,   7.855,  15.328,  12.599,SR:C09-BI{BPM:3}
  88.509,  12.648,  20.212,  15.625,  58.443,  10.774,  11.339,  13.225,SR:C09-BI{BPM:4}
  49.164,  11.083,  11.890,  15.433, 136.442,  17.365,  28.010,  35.995,SR:C09-BI{BPM:5}
  34.891,  16.093,  19.233,  18.421,  86.712,  11.348,  12.036,  11.842,SR:C09-BI{BPM:6}
 341.472,   9.541,  10.556,  10.728,  46.018,   8.531,   8.164,   7.336,SR:C09-BI{BPM:7}
 130.849,   5.271,  17.028,  15.994,  12.564,   4.877,   8.041,   7.566,SR:C09-BI{BPM:8}
  92.182,  12.415,  16.943,  26.338, 140.852,   5.290,  10.345,  12.200,SR:C10-BI{BPM:1}
  35.986,   7.233,  10.020,  11.385, 108.418,   8.841,  11.621,  15.339,SR:C10-BI{BPM:2}
  53.628,  18.510,  27.623,  22.912, 202.116,   7.446,  14.636,  11.682,SR:C10-BI{BPM:3}
 209.192,  11.318,  20.336,  11.826, 322.044,  10.521,  11.303,  10.658,SR:C10-BI{BPM:4}
 202.544,  14.134,  18.423,  15.174, 203.650,  15.481,  18.111,  18.603,SR:C10-BI{BPM:5}
 228.290,  11.804,  15.847,  25.450, 156.730,  12.538,  19.137,  25.799,SR:C10-BI{BPM:6}
 106.884,  11.829,  21.307,  21.438,  65.282,   9.144,   9.646,   9.485,SR:C10-BI{BPM:7}
 392.858,  12.699,  17.870,  30.597, 140.270,   5.032,   8.088,   7.865,SR:C10-BI{BPM:8}
 185.272,  13.038,  17.838,  14.123,  54.433,   8.019,  15.489,  29.575,SR:C11-BI{BPM:1}
 123.114,  13.851,  13.992,  16.844,  93.474,  14.268,  22.756,  27.398,SR:C11-BI{BPM:2}
  42.722,  27.243,  28.016,  29.827,  31.007,  10.655,   9.978,  11.735,SR:C11-BI{BPM:3}
 325.744,  18.928,  17.428,  19.997, 392.028,  14.034,  14.135,  12.989,SR:C11-BI{BPM:4}
 364.122,   8.348,   9.299,  14.248, 361.358,  20.058,  26.745,  18.492,SR:C11-BI{BPM:5}
  80.273,  14.247,  24.100,  22.057,  67.795,  12.499,  11.381,  21.456,SR:C11-BI{BPM:6}
  76.121,   6.981,  13.512,  15.032, 125.806,  12.723,  11.848,  11.895,SR:C11-BI{BPM:7}
 299.444,  12.069,  19.108,  18.746, 104.379,   4.989,   6.133,   7.486,SR:C11-BI{BPM:8}
 114.802,  19.457,  24.046,  30.372,  54.148,   7.040,   9.150,  11.474,SR:C12-BI{BPM:1}
 179.871,  13.202,  13.444,  17.425,  54.421,  13.612,  15.823,  17.567,SR:C12-BI{BPM:2}
 293.391,  26.915,  36.470,  31.552, 105.397,   9.868,  16.719,  22.875,SR:C12-BI{BPM:3}
 115.104,  18.289,  25.600,  22.753,  66.721,  14.353,  21.235,  21.518,SR:C12-BI{BPM:4}
  57.377,   7.186,  10.296,   9.332, 123.332,  18.691,  17.979,  22.695,SR:C12-BI{BPM:5}
  88.042,   8.532,  10.895,   9.588, 146.343,  13.950,  19.847,  27.362,SR:C12-BI{BPM:6}
 186.521,  15.287,  18.091,  11.937,  43.610,  10.137,   9.341,  17.221,SR:C12-BI{BPM:7}
  83.946,  16.769,  20.005,  18.115,  75.443,   6.169,  11.793,  11.397,SR:C12-BI{BPM:8}
  93.534,  16.111,  17.298,  26.283,  48.621,   6.682,   9.934,  15.147,SR:C12-BI{BPM:9}
  83.578,  19.168,  25.977,  19.586,  48.963,   5.581,   6.253,   8.049,SR:C12-BI{BPM:10}
 144.519,   9.693,  14.763,  27.013,  49.546,  12.896,  12.173,  15.771,SR:C13-BI{BPM:1}
 225.260,   9.146,  16.292,  14.233, 130.627,  18.487,  17.294,  35.124,SR:C13-BI{BPM:2}
  51.448,  27.010,  32.772,  30.738, 211.147,  11.904,  19.527,   8.686,SR:C13-BI{BPM:3}
  31.568,  18.365,  17.669,  15.891, 147.682,  15.661,  14.558,  20.421,SR:C13-BI{BPM:4}
 241.545,  12.400,  15.725,  20.962, 141.726,  20.538,  27.067,  37.321,SR:C13-BI{BPM:5}
  71.868,  21.663,  21.091,  32.199, 180.056,  12.949,  18.130,  17.528,SR:C13-BI{BPM:6}
  55.704,  16.689,  22.212,  28.988,  62.378,   8.415,   8.931,   8.133,SR:C14-BI{BPM:1}
  66.379,   9.993,  14.212,  17.268,  84.789,  15.610,  24.167,  26.793,SR:C14-BI{BPM:2}
  55.038,  26.299,  34.589,  41.496,  51.437,  10.871,  18.393,  13.104,SR:C14-BI{BPM:3}
  52.980,  17.977,  23.809,  21.484,  67.062,  16.364,  22.829,  20.376,SR:C14-BI{BPM:4}
  34.147,  13.124,  15.853,  16.024,  23.224,  20.220,  18.215,  16.203,SR:C14-BI{BPM:5}
  98.333,  11.651,  13.555,  13.406, 349.937,  14.742,  12.806,  13.736,SR:C14-BI{BPM:6}
  86.069,   9.259,  16.006,  17.065, 110.805,  13.737,  12.462,  16.552,SR:C15-BI{BPM:1}
  67.095,  11.125,  16.659,  18.377,  34.260,  20.358,  27.830,  21.722,SR:C15-BI{BPM:2}
  54.216,  11.005,  19.284,  22.856, 168.376,  12.388,  19.146,  21.159,SR:C15-BI{BPM:3}
 232.190,   7.316,  12.024,  12.960,  48.838,  15.107,  13.712,  12.375,SR:C15-BI{BPM:4}
  99.265,   5.796,  13.643,  12.922, 233.341,  17.383,  23.255,  24.135,SR:C15-BI{BPM:5}
 176.286,  10.259,  18.817,  24.266,  46.894,   9.011,  14.643,   8.993,SR:C15-BI{BPM:6}
  69.268,  12.629,  22.439,  25.291,  89.809,  10.981,  10.721,  11.306,SR:C16-BI{BPM:1}
  82.983,   8.385,  12.235,  14.734, 100.632,  19.392,  24.873,  25.623,SR:C16-BI{BPM:2}
 184.278,  11.402,  16.787,  23.174, 189.309,  11.745,  17.749,  11.073,SR:C16-BI{BPM:3}
